condition,image_num,sample_id,particle_count,area_mean,area_median,area_std,area_skew,equiv_diameter_mean,equiv_diameter_median,feret_diameter_mean,feret_diameter_median,circularity_mean,circularity_std,solidity_mean,solidity_std,aspect_ratio_mean,aspect_ratio_std,eccentricity_mean,eccentricity_std,deposit_area_px,deposit_equiv_radius,deposit_center_y,deposit_center_x
D,4,1,1987,1437.0226472068446,592.0,3085.8777753666704,8.432180752681743,34.864326142895074,27.45465007031079,59.349004574328404,40.049968789001575,0.6099307726953236,0.29382024128112466,0.8038739172990408,0.15509283342441926,1.950453789128589,0.9338455845207054,0.7740067449416828,0.1578343161133794,1948768,787.5989590385537,963.2088622144863,1192.5639255160183
D,5,1,143,1534.4895104895104,608.0,2538.665494130012,2.999462993518496,35.83463841824923,27.823185353208192,69.15399325687768,38.47076812334269,0.6400807796858103,0.2945080948365341,0.8349552117424889,0.14353467952649107,2.6079888124667554,2.1902892732166364,0.8030733830639958,0.17294084447025415,190704,246.37972427696565,352.2139860726571,1287.1759795284838
D,6,2,3956,614.0394337714863,360.0,1144.2914317916968,13.48950280203468,24.744742959000803,21.409489393833255,40.25390030848844,30.265491900843113,0.7007009829253206,0.25936162940750374,0.8514231363406057,0.12547079521363252,1.9576191746580909,0.9789066813251951,0.767988921504844,0.1633081809278194,2276080,851.1749325169311,933.373804084215,1264.0251836490809
D,7,2,3759,643.6541633413142,352.0,1130.716726080732,11.086199501896973,25.136325667894734,21.17026971360491,40.90318582322274,30.463092423455635,0.6935300179235406,0.265556851614228,0.8457320262837144,0.13061861687479048,1.9380772636637495,0.9605352584583144,0.7682760309913819,0.15813611939710065,2248400,845.9834206978497,943.5336879558797,1234.1429033979718
D,8,2,4062,527.6602658788775,312.0,1050.4573667838283,14.813851434497082,23.08117908197735,19.931149940667517,36.14611395626942,28.071337695236398,0.7308437213898278,0.24699796157691328,0.8604083419420094,0.11863678885134049,1.8167015701882736,0.8971192863609803,0.7480991587895705,0.16186368597325415,2358416,866.4335684482861,954.31087645267,1281.22279699595
D,9,2,3957,458.78695981804395,280.0,1081.4050667787646,22.299679821192935,21.621834657098628,18.881394877652593,33.42514316505023,26.076809620810597,0.7565702956705093,0.23450101844216859,0.8718274404906309,0.11061751846458004,1.809544123877879,0.7782144062530285,0.7521567221771974,0.1611202730084905,2228816,842.2910229158397,960.1362194097674,1364.1578703670468
D,10,2,4160,520.7105769230769,318.0,1138.4539154100753,34.302564460835626,23.11207440709466,20.12178350167419,35.79086431005058,27.85677655436824,0.7615633392159239,0.2441893991695916,0.8727395331967251,0.12006332706768173,1.8232232324709894,0.7924306553778917,0.7477777194002543,0.16622349841253325,2346512,864.2441597424302,984.6047682688177,1311.5821099572472
D,11,3,2695,415.13766233766233,284.0,677.4610960943319,11.874898297107066,21.07621679160608,19.015783725757565,32.15669497296115,26.30589287593181,0.7583565705944048,0.22590813177898725,0.8724506099360533,0.1054263607315364,1.8528270269744742,0.8702390787859523,0.7619885018723573,0.15187830717530687,1370160,660.4055372675056,992.3743854732294,1261.9852688737083
D,12,3,2576,372.0745341614907,252.0,662.6879778567734,13.726018818501093,19.92792109504119,17.91246396432554,29.28814909389819,24.08318915758459,0.8096171370872517,0.20948314742212965,0.8949363885584334,0.09594322619582211,1.735135124049229,0.7564157899756141,0.7297165845665553,0.16911558951563715,1332880,651.3592565525195,936.8209531240622,1231.425406638257
D,13,3,2697,396.2906933629959,248.0,1033.4235798006466,20.488641837989267,20.002440519080267,17.769732893161912,30.564205530729556,24.166091947189145,0.8069917193697684,0.21035337554825462,0.8927003396753893,0.09934308901536382,1.777739574770516,0.8952483516821708,0.740476143918518,0.1615653144008609,1459232,681.5335441750063,1047.8907809039276,1261.2053134799676
D,14,3,2412,382.72305140961856,264.0,869.3601271578832,22.233092285765917,20.100085120287616,18.333991376950163,30.806275952168953,25.298221281347036,0.7624191710390302,0.21594718726711765,0.871201849754374,0.10178423637550285,1.8418002164513456,0.7880173702884812,0.762885183237727,0.15607204678793973,1200672,618.211749859273,1025.5617787372405,1243.8273366914527
D,15,3,2416,343.4420529801325,240.0,515.6520115880778,11.216573804314347,19.334536855845183,17.480774889473267,29.21666664348007,24.331050121192877,0.7642110473988357,0.21228631229359918,0.8720732595180153,0.09923413940922378,1.8447376448643305,0.757508879153597,0.7701735063484713,0.14428419371321927,1353872,656.4684624773844,1036.9920169705852,1246.4664251864283
D,16,4,1166,413.934819897084,240.0,575.6233769946781,5.120634191291113,20.644494611381177,17.480774889473267,30.969203412186555,24.166091947189145,0.7429678430151844,0.2369279149002092,0.8666804747366905,0.10311206637904925,1.7813665821383164,0.666828900638472,0.7503475397378873,0.15722056203146276,1012672,567.7530352728303,1021.0368766984769,1228.3000379194843
D,17,4,943,364.542948038176,216.0,534.4856229266521,7.306393750878835,19.45097768272022,16.583719174624104,28.941110748837396,22.360679774997898,0.7647542963896719,0.2333628689345788,0.8730266292615207,0.10307123645520275,1.7442643768200954,0.6960324653701744,0.736479578859835,0.15999305622445328,908928,537.8854601392944,977.4002253203774,1247.934234614843
D,18,4,841,378.7443519619501,204.0,628.102313886148,8.045683293450772,19.589529420537275,16.11647812414279,29.537363823554664,22.090722034374522,0.7673858837572222,0.23064764348277952,0.8741166744538127,0.10203108745079878,1.7572250873016897,0.7738101246923261,0.7391406074585917,0.16090877979321835,952352,550.5842866690853,1042.8911494909446,1158.2953361782197
D,19,4,970,395.8721649484536,208.0,1059.2578511390143,15.089874941132482,19.453236754932366,16.273715780512877,29.42739119487381,22.360679774997898,0.7798368635617985,0.22370868939536454,0.8803304109251564,0.10007452779185821,1.752770097962163,0.73591469139778,0.737586904154819,0.1629660954600128,896288,534.1323162549683,917.3611160698347,1212.3986397229462
D,20,4,1239,416.62308313155773,248.0,698.7002466846154,8.540417847972343,20.61910029285887,17.769732893161912,32.13661670589268,24.73863375370596,0.7394825147875916,0.23789691949077227,0.8628522084956476,0.1125368294106347,1.8432529802020554,0.751678025469674,0.7606158630019418,0.151308808044862,772064,495.73743450197725,985.2420317486633,1240.509740125171
D,21,5,1123,475.9679430097952,228.0,1092.0818166046897,8.027800540353237,20.859388983401214,17.03815178355966,33.274177642716154,23.40939982143925,0.7288225372576982,0.24537687834714297,0.8523412573115157,0.11747725381345545,1.8744795759874289,0.8733544933016177,0.76635007908967,0.15366716040974143,903840,536.3778589095167,961.5880155779784,1237.2402018056293
D,22,5,1149,534.6945169712794,244.0,1353.994902748351,12.565350778850817,21.883099604251488,17.625846048215095,35.657340794373326,24.73863375370596,0.7139007162923255,0.25529616530425575,0.8444422518290898,0.1255212867450375,1.8995830019513424,0.8195876691523027,0.7688907400414668,0.16112002242110246,922256,541.8147306896685,1019.7384066896827,1274.4396783539494
D,23,5,1409,560.3463449254791,280.0,2267.6276235420373,19.248098019352437,22.216308954293464,18.881394877652593,36.1291392141707,26.30589287593181,0.6977892924736376,0.2564647218191634,0.8390873828774514,0.1260687635333767,1.8577969611037586,0.7487827538165337,0.7649168938483168,0.15831892966076647,856608,522.1750616260073,1043.383447271097,1305.470039971609
D,24,5,1258,540.8489666136725,252.0,2074.8051042465468,15.568449085011675,21.446577278858843,17.91246396432554,35.477476259521,24.73863375370596,0.724916261743007,0.2460051083283042,0.851105988431531,0.12016908625975768,1.876674052135121,0.8011976067763293,0.766854734630504,0.1588833707067497,876144,528.0959164021353,865.7589528661955,1112.8822385361311
D,25,5,1004,533.2749003984064,256.0,1427.1254643005027,13.170485376089827,21.956011745547883,18.0540666735282,35.76906134589313,25.298221281347036,0.7095933265496039,0.25864522393306777,0.8472807427253269,0.1240200776801694,1.8841931228097732,0.7780242070040093,0.770222235271281,0.154665314525902,683216,466.34151348442566,924.0351162736235,1201.949450832533
E,1,1,789,1023.3662864385298,432.0,1694.2324090175782,5.545833175147136,30.34835948924705,23.452920571340155,50.42651760775973,34.92849839314596,0.6729348552949891,0.2730279219083828,0.8527994137669354,0.1184844070917838,2.140413732432153,1.3456254446724305,0.7786186932600869,0.16432685281970255,1062160,581.4602554852526,967.310228214205,1159.0148000301274
E,2,1,567,896.4938271604939,268.0,1827.5872399591422,5.463376312682333,26.966958768172415,18.47236308621676,43.508911986776994,24.331050121192877,0.7604514515249907,0.27739974999985156,0.8815897803066314,0.1252245158780157,1.9466805104182274,1.1072024721400082,0.7408719716823713,0.1831798402277945,590848,433.67356344596374,426.5086655112652,1161.870883882149
E,3,1,670,898.5253731343283,304.0,2458.4713660121665,10.74599370169977,27.071562398773633,19.67396303746374,42.31268861378568,26.191351248371205,0.7909970293932057,0.2526212822593108,0.8994639912394343,0.1137776275337747,1.8213194193154683,1.0223221831575255,0.6992164688843469,0.21407122345375681,628048,447.11730831847404,747.8189055613584,980.8929635951392
E,4,1,293,1204.8873720136519,416.0,3113.4870428570302,8.879553668449262,30.88549171737269,23.014509567006368,49.78085218208837,30.59411708155671,0.7498152501126376,0.2746862687497582,0.8786338626213971,0.1292001731905107,1.9447357495786726,1.0809419762191839,0.7331420307234157,0.19661335160185625,347184,332.43360167834,569.6106041753076,714.1599382460021
E,5,1,82,1764.0975609756097,546.0,2960.6380343789515,4.105304716261264,38.20037161606501,26.353637434165336,58.17242235851075,37.95261522249122,0.7277226800733531,0.29448700413804074,0.8718969367824463,0.1290726113028175,1.7418869096091925,0.7166952016096481,0.7126396639161767,0.186991529798109,159456,225.2918578451572,821.960766606462,1577.457053983544
E,6,2,2491,535.6081894821357,240.0,1025.7365800064983,6.513305500797671,22.141092530884357,17.480774889473267,33.8023286524904,22.80350850198276,0.8131185127714201,0.2370885347933986,0.8993917988727149,0.10621350867075532,1.7493971004978894,0.9024845262622258,0.7161249619452983,0.17445360004427737,2818016,947.1020812056645,914.3879097918535,1269.635153242565
E,7,2,1057,642.3462630085147,284.0,1320.4979910557715,8.692701558340117,24.133180345144886,19.015783725757565,37.50819132952485,24.73863375370596,0.7877454178244153,0.2505528860636169,0.8902702671539676,0.11516804120144133,1.81641279020122,1.003458490305961,0.719817620955518,0.1883853699236185,895296,533.8366490423855,590.1759596826078,1009.4022803631425
E,8,2,3388,489.3175914994097,292.0,789.1799270568317,7.400892522824,22.233864634380932,19.281751659604673,31.78685923246614,24.331050121192877,0.8462463078441034,0.21038227450575786,0.9156030325212432,0.09512400518136316,1.6529697953082776,0.7373789263641423,0.6785814962758651,0.1999670440729671,2752544,936.0352383088342,926.242225374054,1259.6860097422602
E,9,2,2008,664.2569721115538,252.0,1453.202788154134,6.689101943989375,23.675049394871028,17.91246396432554,36.702942809395026,22.80350850198276,0.8255394212595892,0.23724761653809887,0.9074571226044489,0.10687447625648955,1.7777394928834866,0.9776146665567874,0.7098667859706274,0.18524963730223917,2386640,871.6026082806786,854.767428686354,1270.1248918982335
E,10,2,1855,794.7687331536388,284.0,1636.1241416850364,5.687010625782241,25.815846013449633,19.015783725757565,41.723997845391196,24.73863375370596,0.8094011199681069,0.24591357194643482,0.9008302354841607,0.11448502483079029,1.8577016514721612,1.1378842653406613,0.722730873910172,0.1819651902168348,2624912,914.0762768841922,874.3220801306862,1282.0829681147407
E,11,3,2115,329.50354609929076,192.0,1193.8560476056725,13.779475429619325,17.53741822206567,15.635280380893438,26.818748487482566,20.8806130178211,0.8373365389304793,0.1840719532252324,0.9016967140393776,0.08880321006666025,1.7151482888591922,0.9339731537188906,0.7281133662516113,0.15859206003592005,1579552,709.0747614612856,1067.2874840461093,1291.3780413686918
E,12,3,2751,349.3173391494002,216.0,1345.4458016127687,18.281309660411598,18.398111622308015,16.583719174624104,27.886372154572,22.360679774997898,0.8187355047796616,0.19138334227845458,0.8969973966175036,0.08928597907947342,1.7124477095259385,0.8608136543890774,0.7297628071967063,0.16126010214969197,1742544,744.7610236245231,1000.092659927095,1254.1049821410536
E,13,3,3510,496.57549857549856,360.0,649.2870574376775,10.095863051967582,23.244440182439977,21.409489393833255,31.03382521884775,26.0,0.8940852818920201,0.18075024146762492,0.9350914824245398,0.08083108272085716,1.5146473144662622,0.6106498947174166,0.6335098060929147,0.19862696959932807,2924336,964.8031194617696,930.2481493234703,1277.7038835482654
E,14,3,3057,488.2747791952895,364.0,542.1247686518512,7.494860862191621,23.22694541035584,21.528102431092233,30.593655698270098,26.076809620810597,0.9023413953005025,0.17340761562894513,0.9385647192492546,0.07657169760856018,1.4880369884502196,0.582207743220996,0.6244877166611473,0.1974884312672296,2888368,958.8514427881429,919.6579521722994,1257.8554560914677
E,15,3,3153,513.6479543292103,380.0,627.8111190090771,8.585972591587453,23.70672168659457,21.996159369293583,32.164143913804956,27.202941017470888,0.8808678768449988,0.18306772689773107,0.9299927499070225,0.08265114755316783,1.5600164585197118,0.5842189359676928,0.6667387887469728,0.18167417471547825,2583216,906.7872909057266,952.6607608500412,1242.0188695022018
E,16,4,3551,1044.4167840045059,460.0,1756.2989093312726,4.8742554220525705,30.72022987678898,24.201036973199617,49.149367111259714,34.0,0.7096716171640405,0.2832111578069257,0.8484452683504211,0.14405844853404629,1.840931124824052,0.7095451736509294,0.7528293704378849,0.16977232337924666,2922128,964.4388166672202,934.6875400393138,1244.482681114585
E,17,4,3655,931.3904240766074,456.0,1412.6112201118115,4.878341494950213,29.64906578122077,24.095585330081406,47.53736585840365,34.0,0.712782279073368,0.2810660552557832,0.8493905778632472,0.1430971051420763,1.8680065257830067,0.7425902945160321,0.7550800386982762,0.1733820401318131,2911984,962.7633642848172,938.1564431672701,1297.2123720460002
E,18,4,3899,818.7494229289562,428.0,1162.6001676708072,4.429552843665353,28.158333897233785,23.34408972623798,44.26817777344904,32.31098884280702,0.7330032021186175,0.26891420531808957,0.8592200621042344,0.13522423190162597,1.848319240004437,0.7310061897629604,0.7538422303260053,0.1679010819220724,2930576,965.8319279320541,930.3565797304011,1283.5246886618877
E,19,4,2616,1182.5,548.0,1730.8798768234474,3.61972358443375,33.058767305601904,26.414679072721462,54.720831447964706,37.94733192202055,0.6725403592762078,0.29693550629886534,0.8295143672208256,0.15340074572106158,1.890587788779975,0.7802648250595721,0.7590664503420386,0.1718335426159891,2446000,882.3751932174612,946.6448830744072,1210.75284055601
E,20,4,2791,992.0831243281978,504.0,1432.7951313528295,4.785194248290687,30.787573386230687,25.332049473868512,49.428793907550975,35.4400902933387,0.7000012378421175,0.2828104545139616,0.8431593403121087,0.14481854332746316,1.8656491205019612,0.7584884358348102,0.7530991758565913,0.17279393363550524,2306592,856.8611538589214,939.8663656164592,1258.4479058281656
E,21,5,1340,1219.0059701492537,508.0,5100.18496025309,19.720093389199924,31.391327713912553,25.43237481489809,55.5167975058976,38.47076812334269,0.6031667951004228,0.2971296151263216,0.7871077761223303,0.1613603671156626,1.9579212138975917,0.754108739346229,0.7865315378248094,0.14984484789658767,1192976,616.2272752645682,957.198877429219,1285.6955982350023
E,22,5,1143,1276.7034120734909,548.0,6770.290092167298,23.465347703115174,31.775558357612127,26.414679072721462,55.89846997197014,39.44616584663204,0.6216783019179313,0.29104323204832416,0.7975499677559792,0.15806429883718623,1.988612504875903,0.731519282550006,0.7953967744643974,0.14405140822699336,1084688,587.5941744307236,958.5475417815999,1214.9596787278922
E,23,5,924,1508.7619047619048,548.0,8189.01859352192,19.33110661055513,33.275716097234394,26.414679072721462,59.46831066131682,39.84971769034255,0.6195466093122847,0.3019806640916048,0.793608098995846,0.16725164249690772,1.954375363813024,0.7482632575809015,0.7874284124495077,0.1467805047766426,1029744,572.5187293341951,1034.066758339937,1295.96815519197
E,24,5,1344,791.4613095238095,336.0,6588.920682496443,32.013653961742655,24.766506148758122,20.683531783305643,39.53987704861296,28.635642126552707,0.7622110932286548,0.24629756505399256,0.8683111530463841,0.12803618754245844,1.8150944054252722,0.6228232681341423,0.7623236482343023,0.15121366044896223,1015040,568.4164554901581,1002.0169609079445,1192.4592686002522
E,25,5,1500,928.2453333333333,412.0,4883.671223054245,17.913148066073045,26.917426326398026,22.903595622322865,45.190140487500585,32.984845004941285,0.6857243965444141,0.26775727588059056,0.8317445441192309,0.13868893812055139,1.9276073964359637,0.7162005391101686,0.780799757514847,0.15306648397073214,1172432,610.8982701548877,998.9280060592,1245.7954815289927
F,1,1,638,638.0250783699059,316.0,1217.500411547093,9.53407238218401,24.452212086015887,20.0585068271871,38.79583074923223,28.284271247461902,0.7277625087473985,0.2536673594837724,0.8683883784924608,0.11314862198574403,1.9463545019496709,1.0035560952663876,0.7657342340731144,0.1569989837467708,1073600,584.5831795449794,916.1259910581222,1224.9084053651268
F,2,1,1498,631.7276368491322,356.0,924.3489383543947,6.603904202178403,25.169993939299566,21.290215544369623,38.86327139116353,30.265491900843113,0.7280737846632742,0.23667276322425185,0.8673753244309412,0.10992042497100063,1.9028627267286076,0.845913654717424,0.7698638118898925,0.15250762807290177,1228400,625.3094147605395,929.4415955714751,1283.3074633669814
F,3,1,1495,593.4207357859532,352.0,963.3057896721011,7.842304185875062,24.352553225558374,21.17026971360491,37.3789508372975,28.635642126552707,0.7466146277042904,0.2374046627290771,0.8737136020100835,0.10745809482636405,1.8779518065916039,0.8061440316052149,0.7564113142678469,0.1629878163619508,1305472,644.6275232536426,996.488234140602,1271.8928816550642
F,4,1,1247,493.09382518043304,228.0,1013.0040492862544,9.010242397195002,21.410814944681515,17.03815178355966,32.870956025964176,22.80350850198276,0.80352720363932,0.23429688292530293,0.893928435109659,0.10923081286975876,1.8213699468127853,0.8376206982464465,0.7390088142904554,0.17045373028037586,1255360,632.134082865086,989.873285750701,1240.5408360948254
F,5,1,1392,613.0459770114943,282.0,1069.6518528522201,5.939317974859747,23.974533043300756,18.948589301705077,37.11859937918534,26.076809620810597,0.7761092924552652,0.24520793876533736,0.883666605421657,0.11569960108426235,1.8450005557600178,0.8534640949748137,0.7428134817932054,0.17250054062694267,1324768,649.3741227519988,972.8718205753762,1272.1215609072683
F,6,2,1397,631.1381531853973,272.0,1210.3396674306705,5.898236840709719,23.83950143996836,18.609705966725112,36.77640008955384,25.298221281347036,0.7858906763389947,0.2424230712983912,0.8863669249340443,0.11292672780658507,1.8155160904320333,0.7946046212937024,0.7408275281461958,0.17258441061331808,1467984,683.5742973222631,1020.9162334194378,1258.8008970125015
F,7,2,1727,569.6792125072379,288.0,944.1250218816702,6.9816250382847045,23.45264626257712,19.149229459268767,36.5219394274939,26.30589287593181,0.7628881650770746,0.245591087222703,0.876507325963548,0.1135155631057405,1.8547356847306178,0.796727641668071,0.7544071596546135,0.16265555741209242,1519728,695.5173949732098,985.5125917269406,1304.5058010380806
F,8,2,2490,548.3550200803213,332.0,727.3853244808339,5.862719717093428,23.75530431174151,20.56004690782767,37.27808337053147,28.635642126552707,0.7329681841818533,0.24580209732933703,0.8665743589151985,0.11412757210179787,1.8958046387059582,0.8770022270354138,0.7637083671017469,0.15981452938278687,1681888,731.6840697007715,963.3575695884625,1250.6675260183792
F,9,2,2109,644.4855381697487,352.0,890.4199675434363,5.380011394063471,25.363370373871756,21.17026971360491,41.03049875160369,30.265491900843113,0.7112101111790563,0.258635044117616,0.8549891289185212,0.12387261515400413,1.988815504822018,0.9299823921996556,0.7784622455879489,0.1589087284576024,1687120,732.821243672969,978.2905922518848,1210.4172933756936
F,10,2,2044,792.7416829745597,384.0,1401.8983080742357,7.579540138732935,27.18858556330137,22.111625566165472,44.48683475318575,30.821233237038378,0.7012875076701499,0.2656078482080092,0.846296386152929,0.13183579585456026,1.9514131129704826,0.8603122982280985,0.7742827969887479,0.1577877539251621,1718064,739.5111603596447,967.7918447741179,1276.6852038108009
F,11,3,1431,330.11041229909154,208.0,675.022130978747,11.727908233637006,18.455404898670423,16.273715780512877,27.265985745010322,22.090722034374522,0.822054750846039,0.19741410675973373,0.8970523186270172,0.09139011320738331,1.7503023560816635,0.7740554539295658,0.7401622228760332,0.1595431342039894,1056576,579.9298115328481,980.9344297050094,1278.906868980556
F,12,3,1323,312.8344671201814,200.0,459.67724547368874,7.003078222110054,18.259008372174417,15.957691216057308,26.77008517674014,21.540659228538015,0.8225575544025747,0.20135573914215474,0.8993397661178482,0.08964417010778787,1.7442839098737362,0.6691023354061877,0.739340060144364,0.16197048831348473,997152,563.3856047397194,962.624289977857,1272.8126664741183
F,13,3,1412,338.20113314447593,224.0,450.63399301580176,6.6103741229988575,19.07071809204587,16.88803298257901,28.048634847760912,22.360679774997898,0.8189004125552469,0.20117562142454132,0.8987325113942274,0.09066501200092078,1.7466520703397297,0.7184968565516672,0.737217173067793,0.1618752084287338,975312,557.1817043960482,984.0113440622077,1278.4362665485505
F,14,3,1514,352.11889035667105,216.0,578.61033385173,8.587097708687482,19.16922966696094,16.583719174624104,28.51728337531875,22.360679774997898,0.8175340432461085,0.20826847235039483,0.8976598599448536,0.09399354035090488,1.7516945208426935,0.7747878813232214,0.7345298236528894,0.16299181222039788,1056048,579.784890010614,971.4537293759374,1255.589783797706
F,15,3,1448,348.27624309392263,230.0,514.9929485381962,8.245808967751778,19.279217630942416,17.11255560576295,28.269500950396743,22.360679774997898,0.8254023450388782,0.2025280615398315,0.9025201145098846,0.08959546802375645,1.7354010384669853,0.8166863204697901,0.7272982172613479,0.16790610701914235,990480,561.4976189329043,970.8542686374283,1284.0833777562393
F,16,4,1831,365.9180775532496,228.0,713.7571795210414,15.1764816515036,19.45148097827872,17.03815178355966,29.838336425445544,23.40939982143925,0.7466586816616037,0.2332661263267347,0.8622161391866546,0.10727859265008702,1.832824807838197,0.7985178726084481,0.7603852090984693,0.15454576124056638,1035584,574.1399003498666,997.1289475310549,1268.9416908720104
F,17,4,1724,408.70533642691413,244.0,644.1506613126115,8.328909754742476,20.559298907607054,17.625846048215095,31.722501288635744,24.331050121192877,0.735493240227573,0.242173467808219,0.8597813751734569,0.11189372618389723,1.8349116454211865,0.8322053056067253,0.7581417178540288,0.15339178495766126,1140160,602.431904725597,966.3465338198148,1225.4506034240808
F,18,4,1520,402.9894736842105,276.0,527.1075006136283,8.015199678543262,20.86625457496572,18.746042631630413,31.555146109567538,26.0,0.7336052894033124,0.23841172008099154,0.861179623661268,0.10851657338527428,1.8100889356532508,0.7254614262602076,0.7531249101020023,0.15829363250126136,874624,527.6376274429372,1029.6490560515147,1206.5428069661934
F,19,4,1946,466.2857142857143,276.0,648.4198999525117,6.6463345750187175,21.997326690237895,18.746042631630413,34.39372344843389,26.68332812825267,0.7003211480224799,0.25365387150756524,0.8461094598486304,0.11800055828484808,1.8875782829167234,0.7481542891569639,0.770086076525883,0.15745173871191995,1099280,591.5333394527458,1004.4601339058293,1280.0145768139146
F,20,4,1845,514.9983739837398,320.0,689.8371420381159,9.519946352120071,23.201560890755108,20.185060176161283,36.6121297279368,28.635642126552707,0.6830200924697065,0.2641437493548393,0.8378238874166108,0.12465367658487983,1.885704050421017,0.7443758424136108,0.7691115709727926,0.15812199206770328,1057280,580.1229839132374,948.7664648910412,1354.7952784503632
F,21,5,1527,671.9371316306483,348.0,3346.827859257928,23.60196069714454,24.374010768863712,21.049640414216977,40.789371067249526,30.463092423455635,0.6422188965004426,0.26146548559533767,0.8148362492553158,0.13395077573774067,1.9104251854785559,0.7014784744641753,0.7800099120632191,0.15361895436538797,917568,540.435903364949,919.3210225291205,1237.724733207784
F,22,5,739,649.3964817320704,236.0,1869.055683351162,8.601503530360041,22.82839397705735,17.334489682638438,39.26805496524305,24.331050121192877,0.6950600819311935,0.2700316864314214,0.834700563610621,0.13820617564786308,1.9277442331930839,0.7955309625904544,0.7739287389851089,0.15794391319861395,898000,534.6421960461446,944.056864142539,1291.5472873051224
F,23,5,1222,694.3993453355156,316.0,2562.973194937561,18.350137422098662,24.371085066160692,20.0585068271871,40.3573520807576,28.284271247461902,0.6830606636886735,0.2700215745129872,0.832990459666125,0.1355496866655114,1.8440828459250744,0.672818543931028,0.7605793211485684,0.1668887912164632,750688,488.8265662170352,933.0062023104139,1246.173771260497
F,24,5,1382,518.3502170767005,208.0,2626.103762082057,20.418002552650098,20.154531067768808,16.273715780512877,33.857902055631655,22.360679774997898,0.7435533577172818,0.2421402709296682,0.8553698971110829,0.1234288335529015,1.8633699571193454,0.7166582675760476,0.7692200023214959,0.15565110872584131,1054352,579.3191392640606,978.4085694341169,1284.6730124284868
F,25,5,814,551.7002457002457,228.0,1299.2151698769208,9.145687279960708,21.992621826742855,17.03815178355966,36.47140125713856,24.08318915758459,0.7116004031544199,0.2667699791771323,0.8419980584657718,0.13367345937979985,1.8851056360333558,0.8054233493846481,0.769671386656776,0.15180605747248288,840192,517.1473870112189,977.6343692870201,1272.3820079219988
G,1,1,1497,592.8790915163661,288.0,988.2380187797578,5.407139854811998,23.72028264170645,19.149229459268767,37.85189770920892,26.30589287593181,0.7408621260989847,0.255384978525544,0.8684702534981412,0.11672886448888715,1.9146896117724634,1.0739971175639567,0.7590923611869761,0.15777736219666771,1586704,710.6782462179108,933.6539594026359,1342.6093386037976
G,2,1,1148,876.5993031358885,376.0,1710.6912932143978,6.797979470044109,27.926549844737927,21.880083839428522,47.35629513575343,31.622776601683793,0.6960179043352991,0.27100368109489226,0.8481785739379929,0.1336675313380495,2.0421164687636804,1.3759530368815986,0.7737387327132614,0.15930120864856398,1364112,658.9463828430528,859.1694464970618,1246.947247733324
G,3,1,497,1051.5895372233401,400.0,2099.1568181795433,5.737277484697263,29.880556827773894,22.56758334191025,52.91707490788241,32.984845004941285,0.6937906477986894,0.2724055149319018,0.8526313817834366,0.12633741990875463,2.1613258384193696,1.6376623354807398,0.7834806283677909,0.15234531130580697,653136,455.96013622085025,865.87519903971,1096.2771980108278
G,4,1,163,1283.0184049079755,332.0,2291.112666968953,3.154121510335425,31.711858563800426,20.56004690782767,51.10294925193789,30.265491900843113,0.7110776090333565,0.29468690009513004,0.8586698412735465,0.13877611115027003,1.8959185255057351,0.8849447291332433,0.7429372600597453,0.18260945918598265,235904,274.02659613676366,421.1806836679327,1316.4693434617473
G,5,1,46,1871.8260869565217,290.0,3430.7408160424916,2.501568208282453,36.16280672733216,19.214576482789024,58.040243287692725,27.743606132466397,0.7156909876021453,0.3222313413835115,0.8622687106293397,0.1464692630369571,1.7808881554867262,0.7645257387195667,0.7285047665834123,0.18137495318075114,80288,159.86389255214632,1428.890195296931,1156.4039457951376
G,6,2,1351,615.6683937823834,280.0,1550.1538799220366,10.766196134359452,23.443365753279824,18.881394877652593,39.30761603204884,26.0,0.768506356882418,0.2460749592036315,0.8794642427056546,0.11357371211753421,1.9428074490561964,1.2481069736289565,0.7532344616459885,0.16024828868541066,1189408,615.3050666995114,814.2645080577901,1201.4915520998682
G,7,2,53,1169.811320754717,356.0,2433.026803233781,3.8269222999135994,30.154437421637446,21.290215544369623,47.798903302017706,28.071337695236398,0.7235034558540296,0.28452588387085664,0.8644068305492347,0.12955002283681719,1.8366882633944062,0.8343504716761895,0.7183893879565357,0.20541602480221058,64608,143.40629388754996,792.511391778108,578.0160970777613
G,8,2,950,609.5157894736842,280.0,1496.175821131255,10.126571497591389,23.405132325940293,18.881394877652593,39.19433338861008,26.0,0.7771555866459341,0.2487083754649448,0.8817627652404968,0.11986222707227624,1.9254423958586138,1.2765124369734333,0.7429349113267483,0.1773876093592013,703648,473.2632616139266,937.5817681568057,1204.599822638592
G,9,2,62,1455.6774193548388,318.0,2779.807593142301,2.7157275167348276,32.34503548358655,20.11939494663889,45.4528466357313,26.076809620810597,0.7777139597903199,0.28094031778431305,0.8991496630812132,0.100983135977938,1.5946687962989987,0.4802293853832518,0.6995556374261417,0.1714290201098955,86816,166.23595001963918,653.0495761150019,1743.0149281238482
G,10,2,1194,641.5544388609716,356.0,1179.9906384903895,9.219457496525099,25.046838610040233,21.290215544369623,38.85695189917142,28.635642126552707,0.7825353692958362,0.238478090076119,0.8864547543553037,0.1130008547827766,1.848164741111755,1.1281712922940486,0.7355140285111309,0.17908930950179572,858880,522.8670911862155,716.0111028315946,1286.7089418777944
