radius_bin,r_center,mean_intensity,pixel_count,condition,image_num,particle_density,n_particles
0,0.01,131.3673076923077,520,F,3,480.76923076923083,1
1,0.03,125.20931716656031,1567,F,3,319.0810465858328,2
2,0.05,126.81672394043528,2619,F,3,572.737686139748,6
3,0.07,125.05361050328227,3656,F,3,205.1422319474836,3
4,0.09,122.8205675272029,4687,F,3,320.0341369746106,6
5,0.11,119.71219512195123,5740,F,3,261.3240418118467,6
6,0.13,117.40570756104736,6798,F,3,367.7552221241542,10
7,0.15000000000000002,113.0910249872514,7844,F,3,318.71494135645077,10
8,0.16999999999999998,112.39082403336715,8871,F,3,281.8171570285199,10
9,0.19,113.19967712642519,9911,F,3,201.79598425991324,8
10,0.21000000000000002,113.4545371637027,10965,F,3,205.19835841313272,9
11,0.22999999999999998,113.72565488565489,12025,F,3,311.85031185031187,15
12,0.25,110.6193978395771,13053,F,3,248.98490768405733,13
13,0.27,111.26476853166714,14084,F,3,248.5089463220676,14
14,0.29000000000000004,111.01049851436117,15145,F,3,561.2413337735227,34
15,0.31,107.28648115012032,16207,F,3,246.80693527488123,16
16,0.33,107.59349782293178,17225,F,3,304.78955007256894,21
17,0.35,108.3881316034379,18267,F,3,342.1470411123885,25
18,0.37,108.77043748382087,19315,F,3,465.9590991457417,36
19,0.39,106.09163151182184,20386,F,3,269.79299519277936,22
20,0.41000000000000003,108.6515547670184,21418,F,3,303.4830516388085,26
21,0.43,108.14873234416076,22443,F,3,278.483268725215,25
22,0.45,108.6826857532379,23472,F,3,319.52965235173826,30
23,0.47,111.51283723204826,24538,F,3,336.21322031135384,33
24,0.49,110.75874453466584,25616,F,3,322.06433479075577,33
25,0.51,110.38352667342419,26637,F,3,319.10500431730304,34
26,0.53,109.88408573390682,27667,F,3,361.4414284165251,40
27,0.55,109.62351998885639,28716,F,3,278.59033291544785,32
28,0.5700000000000001,110.744080604534,29775,F,3,361.04114189756507,43
29,0.59,110.4609319229022,30818,F,3,235.2521253812707,29
30,0.61,110.92422243166824,31830,F,3,377.0028275212064,48
31,0.63,112.69079747143205,32904,F,3,273.52297592997814,36
32,0.65,111.35970777977435,33947,F,3,360.8566294517925,49
33,0.67,108.94196811246357,34998,F,3,285.73061317789586,40
34,0.69,109.51981571936057,36032,F,3,277.5310834813499,40
35,0.71,108.90754986908522,37047,F,3,296.92012848543743,44
36,0.73,106.77978812670443,38136,F,3,288.44136773652195,44
37,0.75,108.12866333095067,39172,F,3,261.6664964770755,41
38,0.77,108.71525187726888,40218,F,3,242.42876324034017,39
39,0.79,112.46169516187705,41235,F,3,327.39177882866494,54
40,0.81,113.46451109692973,42309,F,3,283.6275969651847,48
41,0.83,112.34265373987166,42702,F,3,263.4537024026978,45
42,0.85,112.37697077485099,41608,F,3,300.4229955777735,50
43,0.87,112.3379784149877,41047,F,3,231.4420055058835,38
44,0.89,111.87156546272526,39343,F,3,266.88356251429735,42
45,0.91,109.92204783052438,36253,F,3,282.7352219126693,41
46,0.9299999999999999,108.48340442938117,34226,F,3,226.43604277449893,31
47,0.95,109.25144836465071,32623,F,3,260.55237102657634,34
48,0.97,108.29189082797534,30484,F,3,221.42763416874428,27
49,0.99,108.60131200707599,27134,F,3,147.4165253924965,16
0,0.01,121.37747035573122,506,F,4,0.0,0
1,0.03,121.67086927670869,1507,F,4,165.89250165892503,1
2,0.05,121.21323236349143,2509,F,4,199.28258270227184,2
3,0.07,123.1196922200057,3509,F,4,71.24536905101168,1
4,0.09,125.33259619637329,4522,F,4,110.57054400707652,2
5,0.11,125.51133272892112,5515,F,4,181.32366273798732,4
6,0.13,123.6952993416016,6531,F,4,191.394885928648,5
7,0.15000000000000002,121.67051486199576,7536,F,4,298.5668789808918,9
8,0.16999999999999998,120.37674037674037,8547,F,4,175.50017550017552,6
9,0.19,119.08201363398007,9535,F,4,157.31515469323546,6
10,0.21000000000000002,118.58952462282949,10539,F,4,213.4927412467976,9
11,0.22999999999999998,116.31527477282562,11555,F,4,173.08524448290785,8
12,0.25,115.41974816703858,12548,F,4,99.61746891934969,5
13,0.27,115.45457229315817,13549,F,4,110.70927743744927,6
14,0.29000000000000004,114.26296652030736,14576,F,4,222.96926454445665,13
15,0.31,112.80527904437737,15571,F,4,144.49938989146492,9
16,0.33,111.75012062726177,16580,F,4,120.62726176115804,8
17,0.35,111.65017647728567,17566,F,4,128.08835249914608,9
18,0.37,111.28293050546374,18577,F,4,215.32001937880176,16
19,0.39,111.24466346644878,19582,F,4,204.26922684097642,16
20,0.41000000000000003,109.76093719618899,20572,F,4,157.98172272992417,13
21,0.43,106.38632154102612,21596,F,4,208.37192072606038,18
22,0.45,102.89090023900151,22594,F,4,177.03815172169604,16
23,0.47,100.72019825468101,23606,F,4,254.17266796577144,24
24,0.49,100.59461107047062,24606,F,4,162.56197675363734,16
25,0.51,101.55614096709986,25623,F,4,243.92147679818913,25
26,0.53,101.09897046667167,26614,F,4,150.29683625159691,16
27,0.55,101.49750126747303,27614,F,4,199.1743318606504,22
28,0.5700000000000001,100.91393227801656,28617,F,4,157.24918754586434,18
29,0.59,103.64780744691625,29623,F,4,244.74226108091685,29
30,0.61,105.8906367285663,30641,F,4,179.49805815737085,22
31,0.63,108.13648866546524,31629,F,4,284.54898985108605,36
32,0.65,109.59813771134526,32648,F,4,222.06567017887775,29
33,0.67,108.72288583823617,33654,F,4,311.9985737208059,42
34,0.69,107.17174603174603,34650,F,4,346.32034632034635,48
35,0.71,107.16887928372955,35629,F,4,364.87131269471496,52
36,0.73,104.82850828126278,36649,F,4,320.60902070997844,47
37,0.75,105.20248625388477,37647,F,4,405.0787579355593,61
38,0.77,105.25791352022344,38668,F,4,303.8688321092376,47
39,0.79,105.44583595817059,39685,F,4,377.97656545294194,60
40,0.81,104.70864670894166,40686,F,4,356.38794671385733,58
41,0.83,103.62840560245587,41696,F,4,353.75095932463546,59
42,0.85,104.48894147415773,42682,F,4,304.57804226606066,52
43,0.87,107.70810909840382,43667,F,4,257.6316211326631,45
44,0.89,109.84868124943739,44436,F,4,264.4252407957512,47
45,0.91,109.7132614829548,43238,F,4,294.879504139877,51
46,0.9299999999999999,107.7343495106036,39232,F,4,242.14926590538337,38
47,0.95,111.4700747058992,34937,F,4,243.29507399032548,34
48,0.97,112.55172851252775,31530,F,4,174.43704408499843,22
49,0.99,117.19430322696954,27735,F,4,261.40255994231114,29
0,0.01,105.83931947069944,529,F,5,0.0,0
1,0.03,107.48486759142497,1586,F,5,315.2585119798235,2
2,0.05,101.25283018867924,2650,F,5,94.33962264150944,1
3,0.07,99.13604525862068,3712,F,5,269.3965517241379,4
4,0.09,99.58879093198992,4764,F,5,209.90764063811923,4
5,0.11,103.41981456043956,5824,F,5,171.70329670329673,4
6,0.13,102.286439448876,6895,F,5,290.065264684554,8
7,0.15000000000000002,103.1891211281793,7942,F,5,157.3910853689247,5
8,0.16999999999999998,105.73153692614771,9018,F,5,221.77866489243735,8
9,0.19,106.13528300009948,10053,F,5,223.81378692927487,9
10,0.21000000000000002,104.38478124157757,11131,F,5,202.13817267091906,9
11,0.22999999999999998,104.55523661117034,12193,F,5,123.0214057245961,6
12,0.25,105.37128189642156,13246,F,5,207.60984448135287,11
13,0.27,104.90283797008249,14306,F,5,227.17740808052565,13
14,0.29000000000000004,104.22585892764185,15368,F,5,113.87298282144717,7
15,0.31,104.31687568488981,16426,F,5,213.07682941677828,14
16,0.33,104.03986729966253,17483,F,5,243.09329062517875,17
17,0.35,102.23088536611668,18546,F,5,215.6799309824221,16
18,0.37,102.75052314602154,19593,F,5,318.99147654774663,25
19,0.39,103.96645236138637,20687,F,5,229.61280030937303,19
20,0.41000000000000003,105.588175706787,21718,F,5,264.7573441385027,23
21,0.43,106.08708998421329,22804,F,5,296.00070163129277,27
22,0.45,106.11200570302344,23847,F,5,220.1534784249591,21
23,0.47,103.23806272840449,24901,F,5,200.79514878920526,20
24,0.49,101.85044462409054,25977,F,5,279.0930438464796,29
25,0.51,105.03885291396855,27025,F,5,185.01387604070305,20
26,0.53,107.75979205241418,28084,F,5,204.74291411479848,23
27,0.55,107.28660147538172,29145,F,5,231.60061760164695,27
28,0.5700000000000001,106.32001324284059,30205,F,5,314.5174639960272,38
29,0.59,105.71249799967995,31245,F,5,288.04608737397984,36
30,0.61,105.29443774541632,32343,F,5,301.4562656525369,39
31,0.63,104.8258120580127,33372,F,5,314.6350233728875,42
32,0.65,104.04789411047575,34451,F,5,275.7539694058228,38
33,0.67,104.05335773616781,35515,F,5,281.5711671124877,40
34,0.69,105.10048972668326,36551,F,5,273.5903258460781,40
35,0.71,104.47745569519356,37637,F,5,318.8351887770014,48
36,0.73,103.32904093295063,38673,F,5,374.9385876451271,58
37,0.75,103.57402747722813,39742,F,5,320.8192843842786,51
38,0.77,105.86812325478861,40826,F,5,410.2777641698917,67
39,0.79,104.32197114465889,41864,F,5,250.81215364035927,42
40,0.81,104.54113946172667,42915,F,5,337.87719911452876,58
41,0.83,104.21666704542872,44003,F,5,380.6558643728837,67
42,0.85,103.70972256158511,45019,F,5,294.32017592572026,53
43,0.87,102.75942230125341,46114,F,5,309.01678449061023,57
44,0.89,103.06818181818181,46684,F,5,251.69222860080544,47
45,0.91,105.01199648046011,46597,F,5,241.43185183595511,45
46,0.9299999999999999,106.73308476806667,45595,F,5,164.49172058339732,30
47,0.95,107.26560320559966,39431,F,5,240.92718926732772,38
48,0.97,110.21102584814217,34664,F,5,158.66605123471035,22
49,0.99,115.53429693637078,31825,F,5,172.82010997643363,22
0,0.01,108.12606473594549,587,F,6,425.8943781942079,1
1,0.03,107.2028328611898,1765,F,6,283.28611898017,2
2,0.05,106.80491132332878,2932,F,6,170.53206002728516,2
3,0.07,108.62390457643622,4108,F,6,121.71372930866603,2
4,0.09,117.2802343159486,5292,F,6,283.4467120181406,6
5,0.11,116.69958146023872,6451,F,6,193.76840799875987,5
6,0.13,114.12905759162304,7640,F,6,294.50261780104717,9
7,0.15000000000000002,114.46446412352407,8808,F,6,198.68301544050863,7
8,0.16999999999999998,115.49609218436873,9980,F,6,350.7014028056112,14
9,0.19,112.05609821668608,11159,F,6,291.24473519132545,13
10,0.21000000000000002,111.7068364285135,12331,F,6,223.01516503122212,11
11,0.22999999999999998,113.2504443127962,13504,F,6,277.6954976303318,15
12,0.25,113.630603624472,14678,F,6,255.4843984194032,15
13,0.27,114.02825785290779,15854,F,6,252.30225810521003,16
14,0.29000000000000004,111.9571042425667,17018,F,6,205.6645904336585,14
15,0.31,111.1496184044364,18213,F,6,301.98210069730413,22
16,0.33,110.46235172769468,19390,F,6,270.75812274368235,21
17,0.35,111.8484390980373,20533,F,6,243.51044659815906,20
18,0.37,112.09380465801344,21726,F,6,195.61815336463224,17
19,0.39,111.93916648483525,22915,F,6,163.64826532838754,15
20,0.41000000000000003,110.34247714048213,24060,F,6,249.3765586034913,24
21,0.43,108.90256653992395,25248,F,6,128.72306717363753,13
22,0.45,113.09581427004953,26447,F,6,189.05736000302494,20
23,0.47,113.75805808346325,27581,F,6,226.6052717450419,25
24,0.49,113.93351877607789,28760,F,6,173.85257301808068,20
25,0.51,114.89397124078337,29973,F,6,200.18016214593135,24
26,0.53,114.09880749574106,31111,F,6,200.89357461990934,25
27,0.55,111.12302545995168,32286,F,6,209.0689462925107,27
28,0.5700000000000001,110.40980228182308,33482,F,6,246.4010513111523,33
29,0.59,109.06281936545513,34639,F,6,209.30165420479807,29
30,0.61,108.75851479620324,35820,F,6,272.19430485762143,39
31,0.63,108.69715815374632,36983,F,6,229.8353297460996,34
32,0.65,110.23726727591715,38189,F,6,274.9482835371442,42
33,0.67,110.63253578784104,39329,F,6,254.26530041445247,40
34,0.69,109.8630485216447,40518,F,6,252.9739868700331,41
35,0.71,110.3446331749916,41682,F,6,257.90509092653906,43
36,0.73,111.84263923873496,42876,F,6,215.73840843362254,37
37,0.75,110.93982742960945,44040,F,6,289.50953678474116,51
38,0.77,109.52838785305111,45213,F,6,281.99854024285054,51
39,0.79,108.90852251902636,46383,F,6,344.9539702046008,64
40,0.81,108.88160356534718,47569,F,6,310.0758897601379,59
41,0.83,109.81121119478014,48737,F,6,256.4786507171143,50
42,0.85,110.60842202312949,49893,F,6,250.53614735534043,50
43,0.87,113.14141512940394,51119,F,6,273.8707721199554,56
44,0.89,111.24185667752442,50348,F,6,233.37570509255582,47
45,0.91,111.25545319342312,48412,F,6,268.52846401718585,52
46,0.9299999999999999,111.20855553512321,43504,F,6,247.10371460095624,43
47,0.95,113.15144596651446,39420,F,6,202.94266869609336,32
48,0.97,113.48977369706601,33981,F,6,205.99746917395015,28
49,0.99,113.92803545876522,28653,F,6,113.4261682895334,13
0,0.01,107.625,608,F,7,411.18421052631584,1
1,0.03,109.4471811713191,1827,F,7,547.3453749315819,4
2,0.05,107.70578512396695,3025,F,7,661.1570247933885,8
3,0.07,106.39144736842105,4256,F,7,176.22180451127818,3
4,0.09,108.90361445783132,5478,F,7,456.3709382986492,10
5,0.11,111.02593703148426,6670,F,7,487.256371814093,13
6,0.13,112.13559322033899,7906,F,7,347.8370857576524,11
7,0.15000000000000002,112.16100766703177,9130,F,7,410.73384446878424,15
8,0.16999999999999998,111.33501161890008,10328,F,7,314.6785437645236,13
9,0.19,112.03575138504155,11552,F,7,302.9778393351801,14
10,0.21000000000000002,113.95813808184943,12804,F,7,234.3017806935333,12
11,0.22999999999999998,120.39511741122566,13968,F,7,304.2668957617411,17
12,0.25,122.06289929526444,15183,F,7,246.98676150958312,15
13,0.27,119.26210340417758,16421,F,7,243.59052432860364,16
14,0.29000000000000004,112.30887110505704,17619,F,7,312.1630058459618,22
15,0.31,109.69234853714225,18833,F,7,238.9422821642861,18
16,0.33,109.86313058230627,20041,F,7,261.9629758994062,21
17,0.35,109.63410393759985,21282,F,7,223.19330889953952,19
18,0.37,109.59383193351998,22503,F,7,188.86370706128073,17
19,0.39,108.87799123693966,23736,F,7,263.31311088641723,25
20,0.41000000000000003,108.13765556001606,24910,F,7,250.90325170614213,25
21,0.43,108.94733014354067,26125,F,7,354.066985645933,37
22,0.45,111.30791146175761,27378,F,7,337.8625173496968,37
23,0.47,111.52770485491267,28569,F,7,245.0208267702755,28
24,0.49,112.25556673373575,29820,F,7,318.57813547954396,38
25,0.51,115.18222867279471,31005,F,7,274.1493307531044,34
26,0.53,112.42988505747127,32190,F,7,326.18825722274,42
27,0.55,111.49279098348372,33361,F,7,337.2201073109319,45
28,0.5700000000000001,109.96039318555245,34691,F,7,288.2592026750454,40
29,0.59,108.21769314411576,35867,F,7,292.74820865977085,42
30,0.61,106.78273649013052,37084,F,7,343.8140437924712,51
31,0.63,105.80813907958965,38309,F,7,319.7682006839124,49
32,0.65,106.46305107050665,39514,F,7,379.61228931517945,60
33,0.67,106.63115397830462,40746,F,7,282.2362931330683,46
34,0.69,107.72968332697444,41936,F,7,327.8805799313239,55
35,0.71,106.6036150712831,43208,F,7,266.15441584891687,46
36,0.73,105.89591086451496,44337,F,7,270.6543067866567,48
37,0.75,104.91898767489802,45598,F,7,307.0310101320233,56
38,0.77,103.08691656693452,46792,F,7,240.4257137972303,45
39,0.79,102.65883750494967,47983,F,7,260.50893024612884,50
40,0.81,104.14940591042958,49235,F,7,284.35056362343863,56
41,0.83,105.38647478553676,49892,F,7,260.56281568187285,52
42,0.85,109.13776466366282,50158,F,7,264.16523784839904,53
43,0.87,110.73504877079931,45314,F,7,281.3699960277177,51
44,0.89,111.21214154366085,40242,F,7,273.3462551563044,44
45,0.91,111.14736111481886,37459,F,7,293.65439547238316,44
46,0.9299999999999999,109.30140145985402,34250,F,7,335.7664233576643,46
47,0.95,109.32751919907969,32163,F,7,272.0517364673694,35
48,0.97,109.54297421888339,29285,F,7,230.49342666894316,27
49,0.99,111.49206291281976,27403,F,7,282.81575010035397,31
0,0.01,137.91940298507464,670,F,8,0.0,0
1,0.03,131.61446977205154,2018,F,8,247.77006937561944,2
2,0.05,124.33560628520605,3373,F,8,296.471983397569,4
3,0.07,131.02467560093598,4701,F,8,425.4413954477771,8
4,0.09,128.00264244426094,6055,F,8,454.1701073492981,11
5,0.11,125.96195358877496,7412,F,8,269.83270372369134,8
6,0.13,125.44826007326007,8736,F,8,286.1721611721612,10
7,0.15000000000000002,125.03389830508475,10089,F,8,346.9124789374567,14
8,0.16999999999999998,124.75347252555255,11447,F,8,414.9558836376344,19
9,0.19,119.20826148299106,12758,F,8,352.7198620473428,18
10,0.21000000000000002,116.88865323435843,14145,F,8,265.1113467656416,15
11,0.22999999999999998,117.37392485287461,15463,F,8,355.6877708077346,22
12,0.25,119.62860369731915,16823,F,8,282.3515425310587,19
13,0.27,118.96611474778591,18179,F,8,302.5468947686891,22
14,0.29000000000000004,117.04963848007795,19501,F,8,346.1360955848418,27
15,0.31,116.85164940544688,20856,F,8,275.7000383582662,23
16,0.33,117.34433091776567,22217,F,8,371.3372642571004,33
17,0.35,118.90763410694551,23526,F,8,286.9166029074216,27
18,0.37,118.47730923694779,24900,F,8,361.44578313253015,36
19,0.39,116.80424087563404,26221,F,8,371.83936539414975,39
20,0.41000000000000003,115.42405453424708,27579,F,8,380.7244642662896,42
21,0.43,114.77000897728057,28962,F,8,414.33602651750573,48
22,0.45,113.6356660933986,30236,F,8,363.8047360762006,44
23,0.47,114.63083683727989,31631,F,8,371.4710252600297,47
24,0.49,113.86211285532457,32998,F,8,378.8108370204255,50
25,0.51,114.19784130688448,34280,F,8,452.15869311551927,62
26,0.53,113.16398867109727,35661,F,8,420.6275763439051,60
27,0.55,113.42725946734375,37022,F,8,479.44465452973907,71
28,0.5700000000000001,114.10521371535933,38322,F,8,521.8934293617244,80
29,0.59,114.27203567020177,39697,F,8,503.81640930045097,80
30,0.61,114.72337054550772,41026,F,8,499.68312777263196,82
31,0.63,114.57755915728879,42387,F,8,460.0467124354165,78
32,0.65,114.01787469427873,43749,F,8,525.7263023154816,92
33,0.67,114.01549011340184,45061,F,8,393.91047690907885,71
34,0.69,113.94029207771507,46426,F,8,387.71378107095165,72
35,0.71,114.07255414879147,47785,F,8,460.3955216071989,88
36,0.73,113.24546640042381,49078,F,8,463.5478218346306,91
37,0.75,111.3105688480431,50488,F,8,391.1820630644906,79
38,0.77,110.45005501187099,51807,F,8,453.60665547126837,94
39,0.79,109.15699086714999,53105,F,8,433.1042274738725,92
40,0.81,107.47070692248431,54518,F,8,343.9231079643421,75
41,0.83,105.14849516302401,55820,F,8,416.5173772841276,93
42,0.85,102.45381090629263,57178,F,8,319.1787050963657,73
43,0.87,101.62791174260536,58556,F,8,324.47571555434115,76
44,0.89,104.9901430098904,59856,F,8,304.89842288158246,73
45,0.91,108.07971192004311,61233,F,8,277.6280763640521,68
46,0.9299999999999999,110.40548225659691,61544,F,8,239.66593006629407,59
47,0.95,111.46831252364737,52860,F,8,288.49791903140374,61
48,0.97,117.53626315557709,45418,F,8,231.18587344224755,42
49,0.99,126.9438714795716,40336,F,8,198.33399444664818,32
0,0.01,115.83655274888558,673,F,9,0.0,0
1,0.03,120.19911067193677,2024,F,9,617.5889328063242,5
2,0.05,117.54164205552274,3386,F,9,295.33372711163616,4
3,0.07,120.42414597920644,4713,F,9,265.2238489284956,5
4,0.09,119.29233305853256,6065,F,9,206.10057708161582,5
5,0.11,119.63084363245567,7444,F,9,335.8409457281032,10
6,0.13,119.68942680977392,8758,F,9,485.2706097282485,17
7,0.15000000000000002,117.36169581974504,10119,F,9,271.76598478110486,11
8,0.16999999999999998,118.3505091826965,11489,F,9,478.71877447993734,22
9,0.19,117.99531469623614,12806,F,9,370.919881305638,19
10,0.21000000000000002,116.45238431151242,14176,F,9,370.3442437923251,21
11,0.22999999999999998,115.75507050415298,15531,F,9,338.0336101989569,21
12,0.25,115.26487159717692,16861,F,9,489.29482237115246,33
13,0.27,114.71264683280272,18218,F,9,274.4538368646394,20
14,0.29000000000000004,114.96380806533946,19590,F,9,331.8019397651863,26
15,0.31,113.33059194797742,20914,F,9,358.61145644066175,30
16,0.33,111.57638608305275,22275,F,9,314.25364758698095,28
17,0.35,110.81702307855177,23615,F,9,402.2866821935211,38
18,0.37,112.11907338383232,24951,F,9,360.7069856919563,36
19,0.39,110.81214169102851,26339,F,9,265.76559474543456,28
20,0.41000000000000003,109.13258889852558,27672,F,9,352.3417172593235,39
21,0.43,109.22932330827068,28994,F,9,465.6135752224598,54
22,0.45,108.29299446931789,30376,F,9,386.81854095338423,47
23,0.47,107.7765454660029,31738,F,9,346.5876866847313,44
24,0.49,107.99543116490166,33050,F,9,347.95763993948566,46
25,0.51,106.93504531722054,34424,F,9,341.33162909597957,47
26,0.53,108.2083904349042,35755,F,9,363.5855125157321,52
27,0.55,110.9011770409675,37127,F,9,289.54669108734885,43
28,0.5700000000000001,111.80510434805208,38477,F,9,318.37201445019105,49
29,0.59,110.39791483481974,39805,F,9,320.3115186534355,51
30,0.61,108.25261239368166,41150,F,9,352.3693803159174,58
31,0.63,109.3637731590332,42532,F,9,305.65221480297186,52
32,0.65,110.61125932006293,43857,F,9,307.8185922429715,54
33,0.67,110.44963384145667,45199,F,9,282.08588685590394,51
34,0.69,110.64383502853954,46602,F,9,380.884940560491,71
35,0.71,111.80939653372312,47890,F,9,302.77719774483194,58
36,0.73,112.8874472059779,49248,F,9,380.7261208576998,75
37,0.75,111.8833889470255,50647,F,9,394.8901218236026,80
38,0.77,110.41986143187067,51960,F,9,370.47729022324864,77
39,0.79,109.75736191137554,53281,F,9,361.29201779245886,77
40,0.81,108.51532878740791,54701,F,9,315.3507248496371,69
41,0.83,107.32078065852438,56004,F,9,366.0452824798229,82
42,0.85,106.92650007846967,57347,F,9,261.565557047448,60
43,0.87,111.42521534847299,58742,F,9,268.1216165605529,63
44,0.89,113.61231225163333,59388,F,9,252.57627803596688,60
45,0.91,114.44992790194665,55480,F,9,256.8493150684932,57
46,0.9299999999999999,110.74564076519384,47256,F,9,238.06500761808024,45
47,0.95,108.85871193210184,42063,F,9,202.07783562751112,34
48,0.97,111.33226921351871,37903,F,9,230.8524391209139,35
49,0.99,118.99285550983082,34992,F,9,228.62368541380891,32
0,0.01,138.7051094890511,685,F,10,0.0,0
1,0.03,133.76598837209303,2064,F,10,242.2480620155039,2
2,0.05,131.38114634855978,3437,F,10,72.73785277858597,1
3,0.07,129.0489277534874,4803,F,10,156.1524047470331,3
4,0.09,128.66968033580883,6194,F,10,80.72328059412335,2
5,0.11,128.1872683959767,7556,F,10,165.43144520910536,5
6,0.13,121.77672076105205,8935,F,10,195.85898153329603,7
7,0.15000000000000002,128.01775664661363,10306,F,10,194.06171162429655,8
8,0.16999999999999998,127.45879332477536,11685,F,10,128.36970474967907,6
9,0.19,126.02067381316998,13060,F,10,191.42419601837673,10
10,0.21000000000000002,120.40116440255059,14428,F,10,86.63709453839756,5
11,0.22999999999999998,117.20755313765183,15808,F,10,237.22165991902835,15
12,0.25,114.95888655951549,17172,F,10,189.2615886326578,13
13,0.27,116.89703268889008,18569,F,10,215.41278474877487,16
14,0.29000000000000004,116.1009381427783,19933,F,10,175.588220538805,14
15,0.31,113.61668545659526,21288,F,10,187.89928598271328,16
16,0.33,115.70139256125506,22692,F,10,253.39326634937422,23
17,0.35,116.62813046010483,24038,F,10,322.4061901988518,31
18,0.37,112.17161391782976,25435,F,10,265.382347159426,27
19,0.39,112.10190607631766,26809,F,10,317.0577045022194,34
20,0.41000000000000003,114.3953281976641,28169,F,10,230.7501153750577,26
21,0.43,113.31108555190961,29561,F,10,304.4551943438991,36
22,0.45,111.95498527555742,30901,F,10,291.25271026827613,36
23,0.47,108.85401324339378,32318,F,10,363.5744786187264,47
24,0.49,107.50509431159958,33665,F,10,259.9138571216397,35
25,0.51,107.71212553495008,35050,F,10,306.7047075606277,43
26,0.53,107.41019517417442,36429,F,10,322.5452249581378,47
27,0.55,107.50705119724832,37795,F,10,377.03399920624423,57
28,0.5700000000000001,108.41108132260948,39165,F,10,363.84527001148984,57
29,0.59,110.41883525320047,40541,F,10,265.16366147850323,43
30,0.61,110.3907516932176,41932,F,10,268.29151960316705,45
31,0.63,109.59872479035276,43287,F,10,346.52436066255456,60
32,0.65,109.91928301295678,44687,F,10,318.88468682167075,57
33,0.67,109.57927650149824,46054,F,10,352.8466582707257,65
34,0.69,108.28407124467142,47386,F,10,353.4799307812434,67
35,0.71,108.27499743931169,48815,F,10,384.1032469527809,75
36,0.73,108.52185095099486,50158,F,10,428.6454802823079,86
37,0.75,108.62268653241765,51546,F,10,421.95320684437206,87
38,0.77,108.80073689182805,52925,F,10,410.95890410958907,87
39,0.79,108.31414567632805,54271,F,10,359.30791767242175,78
40,0.81,109.99455799418082,55678,F,10,350.22809727360897,78
41,0.83,110.71765841671055,56970,F,10,381.7798841495524,87
42,0.85,111.35562766991181,54543,F,10,307.0971527052051,67
43,0.87,112.11701173552142,52405,F,10,319.62598988646124,67
44,0.89,112.47419736064604,50770,F,10,280.67756549143195,57
45,0.91,111.01571135674808,44872,F,10,272.99875200570517,49
46,0.9299999999999999,109.27501686530245,40023,F,10,249.85633260875,40
47,0.95,109.32646121147715,37640,F,10,278.95855472901167,42
48,0.97,109.4144952299587,35115,F,10,263.4201908016517,37
49,0.99,107.86191475768915,32871,F,10,258.58659608773695,34
0,0.01,125.03066037735849,424,F,11,589.622641509434,1
1,0.03,124.98737174427782,1267,F,11,197.31649565903712,1
2,0.05,126.53133903133903,2106,F,11,593.5422602089269,5
3,0.07,125.89079878665318,2967,F,11,505.5611729019211,6
4,0.09,125.65805431057211,3793,F,11,593.1979963089902,9
5,0.11,125.92670381483069,4666,F,11,535.7908272610373,10
6,0.13,126.24931706428701,5491,F,11,637.4066654525589,14
7,0.15000000000000002,127.58471498499921,6333,F,11,434.23338070424757,11
8,0.16999999999999998,127.00583495415393,7198,F,11,486.246179494304,14
9,0.19,126.44834478450969,8005,F,11,593.3791380387258,19
10,0.21000000000000002,126.69668725435149,8905,F,11,393.0376193149916,14
11,0.22999999999999998,125.76257213520198,9704,F,11,463.72629843363563,18
12,0.25,125.45178385539889,10567,F,11,449.5126336708621,19
13,0.27,124.44611748227261,11423,F,11,393.94204674778956,18
14,0.29000000000000004,124.84750061359732,12223,F,11,511.331097112002,25
15,0.31,123.61694347097364,13126,F,11,495.20036568642394,26
16,0.33,124.32099031216362,13935,F,11,520.2726946537496,29
17,0.35,123.13749746501723,14793,F,11,422.4971270195363,25
18,0.37,123.64450977885721,15646,F,11,575.2268950530487,36
19,0.39,123.12853064447549,16463,F,11,349.26805563991985,23
20,0.41000000000000003,123.15381956446595,17358,F,11,403.27226639013713,28
21,0.43,122.61928878123967,18166,F,11,289.0014312451833,21
22,0.45,123.88186408584052,19012,F,11,499.68440984641285,38
23,0.47,122.51981891348089,19880,F,11,326.9617706237425,26
24,0.49,123.56078924460779,20678,F,11,374.79446755005324,31
25,0.51,123.64052075611563,21584,F,11,416.97553743513714,36
26,0.53,121.61942831621259,22390,F,11,290.3081732916481,26
27,0.55,121.93047069959556,23242,F,11,451.7683504001377,42
28,0.5700000000000001,120.51354828001162,24099,F,11,311.2162330387153,30
29,0.59,121.01742761916235,24903,F,11,411.5969963458218,41
30,0.61,120.76086029839179,25805,F,11,339.08157333850033,35
31,0.63,119.86626836508474,26613,F,11,272.4232517942359,29
32,0.65,119.94019582863174,27473,F,11,291.1949914461471,32
33,0.67,120.90928657116646,28342,F,11,396.9374073812716,45
34,0.69,119.95637987291774,29115,F,11,283.3590932509016,33
35,0.71,120.4224536651915,30053,F,11,349.382757129072,42
36,0.73,121.05019305019304,30821,F,11,340.6768112650466,42
37,0.75,120.90497666204112,31708,F,11,362.68449602623946,46
38,0.77,119.68998341828902,32566,F,11,345.4523122274765,45
39,0.79,120.18474871056735,33348,F,11,337.3515653112631,45
