condition,image_num,r_um,L_r
E,15,844.2502363605041,-38.76917097377816
E,15,875.5187636331153,-44.205494875202476
E,15,906.7872909057266,-50.06522365664705
E,16,0.0,0.0
E,16,33.25651091955932,-10.207546523542003
E,16,66.51302183911864,1.271662187499004
E,16,99.76953275867795,5.094108429873771
E,16,133.02604367823727,7.463439522678499
E,16,166.2825545977966,9.163992993648776
E,16,199.5390655173559,10.507422740244436
E,16,232.7955764369152,11.483578347004482
E,16,266.05208735647454,12.417814838402876
E,16,299.3085982760339,12.769234914388278
E,16,332.5651091955932,13.064339957446464
E,16,365.8216201151525,12.94034418465867
E,16,399.0781310347118,12.523572449864503
E,16,432.33464195427115,11.91550359882234
E,16,465.5911528738304,11.14243960049555
E,16,498.84766379338976,10.05215118787271
E,16,532.1041747129491,8.794013885132927
E,16,565.3606856325084,7.328136548338534
E,16,598.6171965520678,5.707818190288322
E,16,631.8737074716271,3.717477261109593
E,16,665.1302183911864,1.569460265369571
E,16,698.3867293107456,-0.9034178894688694
E,16,731.643240230305,-3.613322415178345
E,16,764.8997511498643,-6.4985313792687975
E,16,798.1562620694236,-9.76487101673979
E,16,831.412772988983,-13.257142240092094
E,16,864.6692839085423,-16.978355401102363
E,16,897.9257948281016,-21.07534293762012
E,16,931.1823057476608,-25.518325794280827
E,16,964.4388166672202,-30.140390062258007
E,17,0.0,0.0
E,17,33.198736699476456,-9.553083130660568
E,17,66.39747339895291,0.9499577902384573
E,17,99.59621009842937,4.898571981989633
E,17,132.79494679790582,7.302847003508248
E,17,165.99368349738228,8.713718767886093
E,17,199.19242019685873,10.000285620448324
E,17,232.3911568963352,10.73052914687878
E,17,265.58989359581165,11.341845308579082
E,17,298.7886302952881,11.47335831799245
E,17,331.98736699476456,11.496098099434732
E,17,365.186103694241,11.341538391783843
E,17,398.38484039371747,10.847789545197998
E,17,431.5835770931939,10.019174508838091
E,17,464.7823137926704,9.209080262006353
E,17,497.98105049214684,8.10411479319788
E,17,531.1797871916233,6.801954052781866
E,17,564.3785238910998,5.3001469365036655
E,17,597.5772605905762,3.467247303309591
E,17,630.7759972900526,1.4864771464706337
E,17,663.9747339895291,-0.8150814991871584
E,17,697.1734706890056,-3.396169330948169
E,17,730.372207388482,-6.27922001194338
E,17,763.5709440879584,-9.527952270793094
E,17,796.7696807874349,-13.06076346055886
E,17,829.9684174869114,-16.805590758105268
E,17,863.1671541863878,-20.78270761522913
E,17,896.3658908858642,-25.050943906741054
E,17,929.5646275853408,-29.650089912019553
E,17,962.7633642848172,-34.705095145412656
E,18,0.0,0.0
E,18,33.30454923903635,-10.804765225851785
E,18,66.6090984780727,0.5292041097150246
E,18,99.91364771710904,3.7703116872299347
E,18,133.2181969561454,5.99746000701893
E,18,166.52274619518175,7.718974687248988
E,18,199.8272954342181,8.882412087926241
E,18,233.13184467325442,9.787165365411482
E,18,266.4363939122908,10.325151948799714
E,18,299.74094315132714,10.374218972786252
E,18,333.0454923903635,10.13277969627444
E,18,366.3500416293998,9.74732638549898
E,18,399.6545908684362,9.149359636936708
E,18,432.95914010747254,8.148534514355674
E,18,466.26368934650884,7.0354345817229955
E,18,499.5682385855452,5.5292734056519635
E,18,532.8727878245816,3.9094537787445915
E,18,566.1773370636179,2.1491954614061797
E,18,599.4818863026543,0.22685603180343605
E,18,632.7864355416906,-2.038083783724346
E,18,666.090984780727,-4.538384918550605
E,18,699.3955340197633,-7.159981330701839
E,18,732.7000832587996,-10.078339327401181
E,18,766.004632497836,-13.268609090061773
E,18,799.3091817368723,-16.573615082541096
E,18,832.6137309759087,-20.33087800049202
E,18,865.9182802149451,-24.38130070892646
E,18,899.2228294539814,-28.69476370436314
E,18,932.5273786930177,-33.221256693428586
E,18,965.8319279320541,-38.17012042587669
E,19,0.0,0.0
E,19,30.426730800602108,-12.780310455114453
E,19,60.853461601204216,-0.20298057933548108
E,19,91.28019240180632,3.5328615597403115
E,19,121.70692320240843,5.062910883897246
E,19,152.13365400301055,5.839118346277473
E,19,182.56038480361264,6.596984519079712
E,19,212.98711560421475,6.694539981918069
E,19,243.41384640481687,6.2773584891734515
E,19,273.840577205419,5.726413618310971
E,19,304.2673080060211,5.009814892818838
E,19,334.6940388066232,4.047513983711099
E,19,365.12076960722527,2.654750793197252
E,19,395.5475004078274,1.0650214923284125
E,19,425.9742312084295,-0.8368507424215181
E,19,456.4009620090316,-3.061236095831191
E,19,486.82769280963373,-5.491843904172242
E,19,517.2544236102358,-8.16708571920168
E,19,547.681154410838,-11.151668504482132
E,19,578.10788521144,-14.128312926131684
E,19,608.5346160120422,-17.519326880771587
E,19,638.9613468126443,-21.019758583444855
E,19,669.3880776132464,-24.608839009325607
E,19,699.8148084138485,-28.61566944284141
E,19,730.2415392144505,-32.65462267475846
E,19,760.6682700150527,-37.13609136642356
E,19,791.0950008156548,-41.78439693588041
E,19,821.521731616257,-46.5135706627575
E,19,851.948462416859,-51.74183714274977
E,19,882.3751932174612,-57.07862000015564
E,20,0.0,0.0
E,20,29.546936339962805,-14.083605097082371
E,20,59.09387267992561,-1.066150788715305
E,20,88.64080901988842,2.6227286414530226
E,20,118.18774535985122,4.39182505694707
E,20,147.73468169981402,5.295204240758721
E,20,177.28161803977684,5.9528213079736645
E,20,206.82855437973964,6.186007648640583
E,20,236.37549071970244,6.054727516837659
E,20,265.92242705966527,5.676038864817826
E,20,295.46936339962804,5.106916292918243
E,20,325.01629973959086,4.0344801788391464
E,20,354.5632360795537,2.9886405732023604
E,20,384.11017241951646,1.4845329044164828
E,20,413.6571087594793,-0.36903032761648547
E,20,443.20404509944206,-2.192195655630485
E,20,472.7509814394049,-4.638486242774036
E,20,502.2979177793677,-7.046959576555821
E,20,531.8448541193305,-9.598245782347362
E,20,561.3917904592932,-12.438893800049414
E,20,590.9387267992561,-15.526645757851838
E,20,620.4856631392189,-18.791289740768548
E,20,650.0325994791817,-22.42570853979271
E,20,679.5795358191446,-26.262919123331926
E,20,709.1264721591074,-30.484919639083614
E,20,738.6734084990701,-34.762915338999164
E,20,768.2203448390329,-39.42531364745821
E,20,797.7672811789957,-44.332896712099455
E,20,827.3142175189586,-49.57195164642485
E,20,856.8611538589214,-55.068111097379415
E,21,0.0,0.0
E,21,21.249216388433386,-15.884241623693205
E,21,42.49843277686677,0.025052162556640667
E,21,63.74764916530016,6.769572995897931
E,21,84.99686555373354,10.65664046697691
E,21,106.24608194216692,14.00033884169261
E,21,127.49529833060032,15.77239723703326
E,21,148.7445147190337,17.935787921069647
E,21,169.99373110746708,19.847373296282314
E,21,191.24294749590047,20.820312655782544
E,21,212.49216388433385,21.99431365115953
E,21,233.74138027276723,22.89488320063589
E,21,254.99059666120064,22.917898646036292
E,21,276.239813049634,23.00732552127954
E,21,297.4890294380674,22.44948153473115
E,21,318.73824582650076,21.588961147356997
E,21,339.98746221493417,20.387873489405308
E,21,361.2366786033676,19.156122794638407
E,21,382.48589499180093,17.399007188301482
E,21,403.73511138023434,15.262608936808363
E,21,424.9843277686677,12.962878135622589
E,21,446.2335441571011,10.364429908598538
E,21,467.48276054553446,7.623633573049631
E,21,488.73197693396787,4.5008367205397235
E,21,509.9811933224013,1.076448122617819
E,21,531.2304097108347,-2.3148296650900875
E,21,552.479626099268,-5.885286799976825
E,21,573.7288424877014,-9.901779489077626
E,21,594.9780588761348,-14.142380020820724
E,21,616.2272752645682,-18.160323280709918
E,22,0.0,0.0
E,22,20.261868083818054,-15.016958764927278
E,22,40.52373616763611,-2.534680753224414
E,22,60.78560425145416,5.653452768683266
E,22,81.04747233527222,10.666366990126036
E,22,101.30934041909028,15.10110993810072
E,22,121.57120850290832,18.327497500226258
E,22,141.83307658672638,21.49278548078871
E,22,162.09494467054444,24.863479424973036
E,22,182.3568127543625,26.823386940932068
E,22,202.61868083818055,29.76099081476181
E,22,222.8805489219986,31.642048562350425
E,22,243.14241700581664,33.40677794403513
E,22,263.4042850896347,34.850438628877214
E,22,283.66615317345276,36.048359879920724
E,22,303.9280212572708,37.310594901307184
E,22,324.1898893410889,37.901758779799366
E,22,344.45175742490693,38.42662285411984
E,22,364.713625508725,38.98455048999716
E,22,384.97549359254305,38.99709078097692
E,22,405.2373616763611,39.053683600360046
E,22,425.49922976017916,38.46036136657597
E,22,445.7610978439972,38.01877711330707
E,22,466.0229659278153,37.05316618914429
E,22,486.2848340116333,35.84865976707181
E,22,506.54670209545134,34.41290317070889
E,22,526.8085701792694,32.7768001161287
E,22,547.0704382630875,30.840728192012193
E,22,567.3323063469055,28.712245042637278
E,22,587.5941744307236,26.361870576992033
E,23,0.0,0.0
E,23,19.742025149455003,-17.262246857103865
E,23,39.484050298910006,-2.9967438472102828
E,23,59.22607544836501,6.709919031931264
E,23,78.96810059782001,11.85748202468875
E,23,98.71012574727501,16.058342972493634
E,23,118.45215089673002,18.86802101135362
E,23,138.19417604618502,22.532955742713995
E,23,157.93620119564002,25.726498420229092
E,23,177.67822634509503,28.75493869377746
E,23,197.42025149455003,31.479538547095274
E,23,217.16227664400503,33.66947339962033
E,23,236.90430179346004,35.48215845269419
E,23,256.64632694291504,37.262327364908515
E,23,276.38835209237004,38.894759776986916
E,23,296.13037724182504,40.23397532424849
E,23,315.87240239128005,41.306068848803534
E,23,335.61442754073505,42.01273752292576
E,23,355.35645269019005,42.534000717658955
E,23,375.09847783964506,42.484700525367714
E,23,394.84050298910006,42.81050890487205
E,23,414.58252813855506,42.71978685271546
E,23,434.32455328801007,42.44144158528957
E,23,454.06657843746507,41.99445941481753
E,23,473.80860358692007,41.24260135214763
E,23,493.5506287363751,39.99659232773331
E,23,513.2926538858301,38.57641983692963
E,23,533.0346790352851,37.120225571235665
E,23,552.7767041847401,35.0693721483666
E,23,572.5187293341951,32.892618265753754
E,24,0.0,0.0
E,24,19.600567430695108,-16.66933929836031
E,24,39.201134861390216,-2.6684196710908807
E,24,58.801702292085324,5.228469782665883
E,24,78.40226972278043,9.37973421838349
E,24,98.00283715347554,12.797327762752374
E,24,117.60340458417065,15.947200756411945
E,24,137.20397201486577,18.85926782257775
E,24,156.80453944556086,21.45896158165678
E,24,176.40510687625596,24.01102978526322
E,24,196.00567430695108,25.98849719743089
E,24,215.6062417376462,28.006269055822827
E,24,235.2068091683413,29.719572117140217
E,24,254.8073765990364,31.329138562108255
E,24,274.40794402973154,32.441383686010965
E,24,294.00851146042663,33.46140725285136
E,24,313.6090788911217,34.33358587163548
E,24,333.2096463218168,34.888111319532186
E,24,352.8102137525119,35.14311725332709
E,24,372.41078118320706,35.42338138664576
E,24,392.01134861390216,35.12401243308142
E,24,411.61191604459725,34.90756004997246
E,24,431.2124834752924,34.154794373224604
E,24,450.8130509059875,33.351544687825594
E,24,470.4136183366826,32.31835538659152
E,24,490.0141857673777,30.873658364714345
E,24,509.6147531980728,29.29693979409069
E,24,529.2153206287679,27.49042213945745
E,24,548.8158880594631,25.31585782163347
E,24,568.4164554901581,22.834856583818237
E,25,0.0,0.0
E,25,21.06545759154785,-15.91219301070947
E,25,42.1309151830957,-0.17055524421790125
E,25,63.19637277464355,6.772360543366062
E,25,84.2618303661914,11.233599092491971
E,25,105.32728795773926,14.601037182783031
E,25,126.3927455492871,18.55055047754408
E,25,147.45820314083497,21.231533830577206
E,25,168.5236607323828,24.266296790919483
E,25,189.58911832393065,26.448861529188832
E,25,210.65457591547852,28.98607955488788
E,25,231.72003350702636,30.79315188586054
E,25,252.7854910985742,32.39777246569935
E,25,273.85094869012204,34.150928341302574
E,25,294.91640628166994,35.377302162827846
E,25,315.9818638732178,36.192026443654356
E,25,337.0473214647656,36.99946928966676
E,25,358.11277905631346,37.574392683442966
E,25,379.1782366478613,37.63295378838313
E,25,400.2436942394092,37.48207367159955
E,25,421.30915183095703,37.14317623233961
E,25,442.3746094225049,36.47016279244309
E,25,463.4400670140527,35.59979742073688
E,25,484.50552460560056,34.2749286419467
E,25,505.5709821971484,32.969822704344324
E,25,526.6364397886963,31.117267223226236
E,25,547.7018973802441,29.13235925021138
E,25,568.767354971792,26.681162065776448
E,25,589.8328125633399,24.148981057688957
E,25,610.8982701548877,21.425353181512605
F,1,0.0,0.0
F,1,20.15804067396481,-15.665708305262648
F,1,40.31608134792962,-6.698544165533384
F,1,60.47412202189443,2.844926892024951
F,1,80.63216269585924,6.051616974586608
F,1,100.79020336982404,8.666713950026235
F,1,120.94824404378886,7.3522231174102615
F,1,141.10628471775365,6.959063818388557
F,1,161.26432539171847,5.032895476887148
F,1,181.4223660656833,2.927541411205226
F,1,201.58040673964808,0.6078236496548186
F,1,221.7384474136129,-3.0705834523072326
F,1,241.89648808757772,-6.959960375768134
F,1,262.05452876154254,-10.938908817611065
F,1,282.2125694355073,-14.978572111564347
F,1,302.3706101094721,-18.665208576597422
F,1,322.52865078343694,-23.49314613332035
F,1,342.68669145740176,-27.710434661542365
F,1,362.8447321313666,-32.62519793352749
F,1,383.00277280533135,-38.03766516803739
F,1,403.16081347929617,-42.70887408389706
F,1,423.318854153261,-48.637507422403985
F,1,443.4768948272258,-53.902481074743605
F,1,463.6349355011906,-60.091108437179685
F,1,483.79297617515545,-66.038270226478
F,1,503.9510168491202,-72.42201853049272
F,1,524.1090575230851,-78.93727934197477
F,1,544.2670981970498,-85.98313763981668
F,1,564.4251388710146,-92.60190526205122
F,1,584.5831795449794,-99.18256145242788
F,2,0.0,0.0
F,2,21.5623936124324,-16.551566637212023
F,2,43.1247872248648,-6.626302049530054
F,2,64.68718083729719,-0.8441847267466045
F,2,86.2495744497296,1.2846631874340204
F,2,107.811968062162,2.88711844932854
F,2,129.37436167459438,3.5359281743087365
F,2,150.93675528702678,3.8591446491276713
F,2,172.4991488994592,3.977943728598291
F,2,194.0615425118916,4.100316379886266
F,2,215.623936124324,3.5357074552546237
F,2,237.1863297367564,3.179627381206359
F,2,258.74872334918877,2.7681238908339196
F,2,280.31111696162117,1.8962778135972371
F,2,301.87351057405357,0.8636645334786408
F,2,323.43590418648597,-0.3249742498326782
F,2,344.9982977989184,-1.731251367010941
F,2,366.5606914113508,-3.238300423629994
F,2,388.1230850237832,-4.985003462532632
F,2,409.6854786362156,-6.5240431212077965
F,2,431.247872248648,-8.592215869792028
F,2,452.8102658610804,-10.669653215689436
F,2,474.3726594735128,-13.111890841208378
F,2,495.9350530859452,-15.66326880949066
F,2,517.4974466983775,-18.293154385145783
F,2,539.0598403108099,-21.26091641492053
F,2,560.6222339232423,-24.18804086154205
F,2,582.1846275356747,-27.610347511729287
F,2,603.7470211481071,-30.97640019837695
F,2,625.3094147605395,-34.686857637024104
F,3,0.0,0.0
F,3,22.228535284608366,-17.052536146458912
F,3,44.45707056921673,-6.226244096098881
F,3,66.6856058538251,-1.0095394401158444
F,3,88.91414113843346,0.537347580311021
F,3,111.14267642304183,1.3948084104709864
F,3,133.3712117076502,1.5747614735632283
F,3,155.59974699225856,1.206356937015073
F,3,177.82828227686693,0.6749114711685706
F,3,200.0568175614753,-0.026046600660237118
F,3,222.28535284608367,-1.1362845660766823
F,3,244.51388813069204,-2.204390300399723
F,3,266.7424234153004,-3.500472475433355
F,3,288.97095869990875,-4.942673077841221
F,3,311.1994939845171,-6.711204639971754
F,3,333.4280292691255,-8.636661049289842
F,3,355.65656455373386,-10.838061164235057
F,3,377.8850998383422,-13.243399523185019
F,3,400.1136351229506,-15.69138968183239
F,3,422.34217040755897,-18.212597025007426
F,3,444.57070569216734,-20.87056971233477
F,3,466.7992409767757,-23.867233185465295
F,3,489.0277762613841,-26.94763812038161
F,3,511.25631154599245,-30.27814081513702
F,3,533.4848468306008,-33.77376810621081
F,3,555.7133821152091,-37.50133703254744
F,3,577.9419173998175,-41.35085791047311
F,3,600.1704526844259,-45.47923245845743
F,3,622.3989879690342,-49.81582121993961
F,3,644.6275232536426,-54.30639106581634
F,4,0.0,0.0
F,4,21.797726995347794,-14.918718108885717
F,4,43.59545399069559,-4.261204078515547
F,4,65.39318098604338,1.5014994063961922
F,4,87.19090798139118,3.8776272952983106
F,4,108.98863497673898,5.7073640218605135
F,4,130.78636197208675,7.167168350583893
F,4,152.58408896743455,7.179512073475735
F,4,174.38181596278235,7.715714219094565
F,4,196.17954295813016,7.577098099180603
F,4,217.97726995347796,6.96325656831911
F,4,239.77499694882573,5.905002746724733
F,4,261.5727239441735,5.012265728159946
F,4,283.37045093952133,3.389277751563725
F,4,305.1681779348691,1.405248070005598
F,4,326.96590493021694,-1.1990978483446497
F,4,348.7636319255647,-4.293168734241021
F,4,370.5613589209125,-7.438407137618128
F,4,392.3590859162603,-10.942740916807736
F,4,414.1568129116081,-15.027359221922666
F,4,435.9545399069559,-19.314384576621308
F,4,457.7522669023037,-24.199088167256207
F,4,479.54999389765146,-29.15474259301618
F,4,501.3477208929993,-34.29700193222703
F,4,523.145447888347,-39.687433462392335
F,4,544.9431748836948,-45.51164004376625
F,4,566.7409018790427,-51.2660572910703
F,4,588.5386288743905,-57.592126191313014
F,4,610.3363558697382,-63.98727586708719
F,4,632.134082865086,-70.75359370127205
F,5,0.0,0.0
F,5,22.39221112937927,-14.925458247756016
F,5,44.78442225875854,-4.1866355768289125
F,5,67.17663338813782,1.4479643800149944
F,5,89.56884451751708,2.8746373899433877
F,5,111.96105564689634,4.628530862788608
F,5,134.35326677627563,5.4054696066328916
F,5,156.7454779056549,6.031447462723605
F,5,179.13768903503416,6.191645015389071
F,5,201.52990016441342,5.903597319296324
F,5,223.92211129379268,5.631211454478745
F,5,246.31432242317197,4.701457409270972
F,5,268.70653355255126,3.718050217949383
F,5,291.0987446819305,2.455412742567887
F,5,313.4909558113098,0.828523120013017
F,5,335.883166940689,-1.172903500499899
F,5,358.2753780700683,-3.7348170332351174
F,5,380.6675891994476,-6.095305668209278
F,5,403.05980032882684,-8.92105905448119
F,5,425.45201145820613,-12.266150360718655
F,5,447.84422258758536,-15.596049046267012
F,5,470.23643371696465,-19.441856756289383
F,5,492.62864484634395,-23.411765578234167
F,5,515.0208559757232,-27.543527849144823
F,5,537.4130671051025,-31.88508411524475
F,5,559.8052782344818,-36.781024021677354
F,5,582.197489363861,-41.57609128499075
F,5,604.5897004932402,-46.72937147161758
F,5,626.9819116226196,-51.996486464036366
F,5,649.3741227519988,-57.71345840999652
F,6,0.0,0.0
F,6,23.57152749387114,-16.377506711730252
F,6,47.14305498774228,-5.585288210194101
F,6,70.71458248161342,-0.7464548102873181
F,6,94.28610997548456,1.2336631696887252
F,6,117.85763746935571,2.5372769942579083
F,6,141.42916496322684,2.4046152092157627
F,6,165.00069245709798,3.0652102213698242
F,6,188.57221995096913,2.462309478695886
F,6,212.14374744484027,2.161701141504011
F,6,235.71527493871142,0.9434281487777127
F,6,259.28680243258253,-0.5575236065566855
F,6,282.8583299264537,-2.107117950206657
F,6,306.4298574203248,-4.093896448853798
F,6,330.00138491419597,-6.394814705919487
F,6,353.5729124080671,-8.504242749300658
F,6,377.14443990193826,-11.361253167334098
F,6,400.7159673958094,-14.425904966218752
F,6,424.28749488968054,-17.695066365021376
F,6,447.8590223835517,-21.114840889089464
F,6,471.43054987742283,-24.84293538347498
F,6,495.002077371294,-28.634425068498047
F,6,518.5736048651651,-32.86619591929207
F,6,542.1451323590362,-37.409769322528064
F,6,565.7166598529074,-42.026132071322195
F,6,589.2881873467785,-46.87902180196227
F,6,612.8597148406496,-52.043868491295825
F,6,636.4312423345208,-57.22114119746266
F,6,660.0027698283919,-62.918306321184446
F,6,683.5742973222631,-68.42903977331082
F,7,0.0,0.0
F,7,23.98335844735206,-15.157396504943081
F,7,47.96671689470412,-4.0285524931722705
F,7,71.95007534205618,0.9287165911269852
F,7,95.93343378940824,3.039409603429064
F,7,119.9167922367603,4.207531806141873
F,7,143.90015068411236,4.841968060772274
F,7,167.88350913146442,5.373068757748769
F,7,191.86686757881648,5.346153005718378
F,7,215.85022602616854,5.2103170542727355
F,7,239.8335844735206,5.08222111612028
F,7,263.81694292087263,4.2851197163149095
F,7,287.8003013682247,3.5767719014947374
F,7,311.7836598155768,2.7290946231109956
F,7,335.76701826292884,1.345447807808057
F,7,359.7503767102809,-0.24181407244435604
F,7,383.73373515763296,-2.0393667705531016
F,7,407.71709360498505,-4.195889604795411
F,7,431.7004520523371,-6.507960669771137
F,7,455.6838104996891,-9.032869974235098
F,7,479.6671689470412,-11.98556115042527
F,7,503.6505273943933,-15.232340964174512
F,7,527.6338858417453,-18.650524308798822
F,7,551.6172442890974,-22.243433885386594
F,7,575.6006027364494,-26.07548731765951
F,7,599.5839611838015,-30.357310729934397
F,7,623.5673196311536,-34.54317948135633
F,7,647.5506780785056,-39.267498286041246
F,7,671.5340365258577,-44.00772863909617
F,7,695.5173949732098,-49.13593380048246
F,8,0.0,0.0
F,8,25.23048516209557,-15.359374342654672
F,8,50.46097032419114,-3.8489700903576605
F,8,75.69145548628671,-0.9347432904872903
F,8,100.92194064838228,0.5167932973444493
F,8,126.15242581047784,1.3806397076805723
F,8,151.38291097257343,1.8895018108829902
F,8,176.613396134669,1.8137231910501725
F,8,201.84388129676455,1.6423955266395183
F,8,227.0743664588601,1.149727175448561
F,8,252.30485162095567,0.523044121825393
F,8,277.53533678305126,-0.40389195549107626
F,8,302.76582194514685,-1.4356734440738705
F,8,327.9963071072424,-2.83994825400697
F,8,353.226792269338,-4.404616598162079
F,8,378.4572774314335,-6.3014419224390394
F,8,403.6877625935291,-8.303762723180455
F,8,428.9182477556247,-10.679763898524982
F,8,454.1487329177202,-13.469314247194575
F,8,479.3792180798158,-16.329351025528695
F,8,504.60970324191135,-19.334851442033028
F,8,529.840188404007,-22.89932694816639
F,8,555.0706735661025,-26.61190782334654
F,8,580.3011587281981,-30.607301583136632
F,8,605.5316438902937,-35.078609984472564
F,8,630.7621290523892,-39.69908818366628
F,8,655.9926142144848,-44.6802664870894
F,8,681.2230993765803,-49.83801350642864
F,8,706.453584538676,-55.33959022147758
F,8,731.6840697007715,-61.07065696313498
F,9,0.0,0.0
F,9,25.269698057688586,-14.773745075112824
F,9,50.53939611537717,-3.4151448373574524
F,9,75.80909417306576,0.17139058593902234
F,9,101.07879223075435,1.9994651287822194
F,9,126.34849028844293,2.556740570160528
F,9,151.61818834613152,3.0312256671116984
F,9,176.88788640382012,3.141957809412702
F,9,202.1575844615087,2.875555609032233
F,9,227.42728251919726,2.567445168505259
F,9,252.69698057688586,2.174907008032193
F,9,277.96667863457446,1.1757547366750032
F,9,303.23637669226304,0.11587429974542829
F,9,328.5060747499516,-0.9809401100088166
F,9,353.77577280764024,-2.545639965723126
F,9,379.0454708653288,-4.3874830951244235
F,9,404.3151689230174,-6.510947305451964
F,9,429.58486698070595,-9.0682813826582
F,9,454.8545650383945,-11.583775517220715
F,9,480.12426309608315,-14.366381913215434
F,9,505.3939611537717,-17.408878298137495
F,9,530.6636592114603,-20.805202507313595
F,9,555.9333572691489,-24.126291847458447
F,9,581.2030553268374,-27.97030590416807
F,9,606.4727533845261,-31.90940746483534
F,9,631.7424514422147,-36.19376021255448
F,9,657.0121494999032,-40.4988266179123
F,9,682.2818475575918,-44.97038579801938
F,9,707.5515456152805,-50.06427838904301
F,9,732.821243672969,-55.06653191838325
F,10,0.0,0.0
F,10,25.50038483998775,-16.695352470772185
F,10,51.0007696799755,-3.429803453752527
F,10,76.50115451996325,0.33436944275048575
F,10,102.001539359951,2.366883070984514
F,10,127.50192419993874,2.9573490425832745
F,10,153.0023090399265,3.398839975840474
F,10,178.50269387991423,3.6083383137305702
F,10,204.003078719902,3.412052000382232
F,10,229.50346355988975,2.8117941678953002
F,10,255.00384839987748,2.049384059056308
F,10,280.50423323986524,0.642606822459868
F,10,306.004618079853,-0.6494881026529242
F,10,331.50500291984076,-2.45975023115642
F,10,357.00538775982847,-4.546877691404745
F,10,382.5057725998162,-7.018105068926786
F,10,408.006157439804,-9.92783240885774
F,10,433.50654227979174,-13.010961857834332
F,10,459.0069271197795,-16.37841692015803
F,10,484.5073119597672,-19.969255577134902
F,10,510.00769679975497,-23.96447803766631
F,10,535.5080816397427,-28.12367293936262
F,10,561.0084664797305,-32.918760305462115
F,10,586.5088513197182,-37.67795331600507
F,10,612.009236159706,-43.01523408482558
F,10,637.5096209996938,-48.44063007681052
F,10,663.0100058396815,-54.153602281906956
F,10,688.5103906796692,-60.23369754145881
F,10,714.0107755196569,-66.54754273351261
F,10,739.5111603596447,-73.19207817218
F,11,0.0,0.0
F,11,19.997579708029246,-13.717094173638944
F,11,39.99515941605849,-5.045701074619139
F,11,59.992739124087734,-1.2889542678326293
F,11,79.99031883211698,-0.09391915332153644
F,11,99.98789854014623,0.780790757634108
F,11,119.98547824817547,1.592350414932909
F,11,139.98305795620473,1.7343504446807572
F,11,159.98063766423397,1.90083137550576
F,11,179.9782173722632,1.9102532589517978
F,11,199.97579708029247,1.480015830911384
F,11,219.9733767883217,1.4230177816688183
F,11,239.97095649635094,0.8756327762123419
F,11,259.9685362043802,0.15529512469765905
F,11,279.96611591240946,-0.8952776846054462
F,11,299.96369562043867,-1.833517016999167
F,11,319.96127532846793,-2.855835218060008
F,11,339.9588550364972,-4.155441640915001
F,11,359.9564347445264,-5.39349796468224
F,11,379.95401445255567,-7.070845912337745
F,11,399.95159416058493,-8.796151614738676
F,11,419.94917386861414,-10.741280431483347
F,11,439.9467535766434,-12.909143403629002
F,11,459.94433328467267,-14.995092235151617
F,11,479.9419129927019,-17.564224756870146
F,11,499.93949270073114,-20.210150682660185
F,11,519.9370724087604,-23.038593918724644
F,11,539.9346521167896,-26.010793318554875
F,11,559.9322318248189,-29.08195523299719
F,11,579.9298115328481,-32.25970915396681
F,12,0.0,0.0
F,12,19.427089818611012,-15.253154518287065
F,12,38.854179637222025,-7.735726055932215
F,12,58.28126945583304,-3.7931592101956824
F,12,77.70835927444405,-2.732273436427107
F,12,97.13544909305506,-2.3678129931703324
F,12,116.56253891166608,-1.880549102455248
F,12,135.98962873027708,-2.266182464914664
F,12,155.4167185488881,-2.3882353813980615
F,12,174.84380836749912,-2.7817947660089146
F,12,194.27089818611012,-3.65864726480649
F,12,213.69798800472114,-4.799580195964069
F,12,233.12507782333216,-5.811600787229224
F,12,252.55216764194316,-6.9304675008232834
F,12,271.97925746055415,-8.665464784661935
F,12,291.4063472791652,-10.333821012892315
F,12,310.8334370977762,-11.988705484975071
F,12,330.2605269163872,-13.974170430506774
F,12,349.68761673499824,-16.19262409092073
F,12,369.1147065536092,-18.543481217325393
F,12,388.54179637222023,-21.016186653459442
F,12,407.96888619083126,-23.738171965486345
F,12,427.3959760094423,-26.524310932871686
F,12,446.8230658280533,-29.297382098838455
F,12,466.2501556466643,-32.21439970273332
F,12,485.6772454652753,-35.58197533991478
F,12,505.1043352838863,-38.92197550975544
F,12,524.5314251024973,-42.54128757229432
F,12,543.9585149211083,-46.41037036895523
F,12,563.3856047397194,-50.22632964133231
F,13,0.0,0.0
F,13,19.213162220553386,-15.345472655088145
F,13,38.42632444110677,-7.404335696894595
F,13,57.63948666166016,-3.2506393290642777
F,13,76.85264888221354,-2.5735390351288174
F,13,96.06581110276693,-1.2153736049205008
F,13,115.27897332332032,-1.1111363309490514
F,13,134.4921355438737,-0.8841257817151416
F,13,153.7052977644271,-1.2296792161428698
F,13,172.91845998498047,-1.3757814030081477
F,13,192.13162220553386,-1.9385367467911863
F,13,211.34478442608724,-2.5402876366393627
F,13,230.55794664664063,-3.357930911559407
F,13,249.77110886719402,-4.619890678279916
F,13,268.9842710877474,-5.858174287994416
F,13,288.1974333083008,-7.478918887043335
F,13,307.4105955288542,-8.973376293054969
F,13,326.62375774940756,-10.368684240087248
F,13,345.83691996996095,-12.465038080790919
F,13,365.05008219051433,-14.54371612670053
F,13,384.2632444110677,-16.834432050858254
F,13,403.4764066316211,-19.140466339585487
F,13,422.6895688521745,-21.826665749617803
